trial,round,class_id,acc,bwt,forgetting,n
trial_0000,11,8,0.0,0.0,0.16129032258064516,62
trial_0000,11,9,0.5606060606060606,,,66
trial_0000,11,10,0.028169014084507043,,,71
trial_0000,11,11,0.014705882352941176,,,68
trial_0000,11,12,0.037037037037037035,,,54
trial_0000,11,13,0.06060606060606061,,,66
trial_0000,11,14,0.13333333333333333,,,60
trial_0000,11,15,0.018518518518518517,,,54
trial_0000,11,16,0.09859154929577464,,,71
trial_0000,11,17,0.13333333333333333,,,60
trial_0000,12,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,12,1,0.15555555555555556,-0.6444444444444445,0.6444444444444445,45
trial_0000,12,2,0.0,0.0,0.0196078431372549,51
trial_0000,12,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,12,4,0.0,0.0,0.46938775510204084,49
trial_0000,12,5,0.018867924528301886,0.018867924528301886,0.11320754716981132,53
trial_0000,12,6,0.0,0.0,0.21153846153846154,52
trial_0000,12,7,0.0,0.0,0.017241379310344827,58
trial_0000,12,8,0.0,0.0,0.16129032258064516,62
trial_0000,12,9,0.15151515151515152,-0.40909090909090906,0.40909090909090906,66
trial_0000,12,10,0.028169014084507043,0.0,0.0,71
trial_0000,12,11,0.07352941176470588,0.058823529411764705,0.0,68
trial_0000,12,12,0.07407407407407407,0.037037037037037035,0.0,54
trial_0000,12,13,0.09090909090909091,0.030303030303030304,0.0,66
trial_0000,12,14,0.03333333333333333,-0.1,0.1,60
trial_0000,12,15,0.09259259259259259,0.07407407407407407,0.0,54
trial_0000,12,16,0.23943661971830985,0.1408450704225352,0.0,71
trial_0000,12,17,0.2833333333333333,0.15,0.0,60
trial_0000,13,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,13,1,0.0,-0.8,0.8,45
trial_0000,13,2,0.0,0.0,0.0196078431372549,51
trial_0000,13,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,13,4,0.0,0.0,0.46938775510204084,49
trial_0000,13,5,0.0,0.0,0.1320754716981132,53
trial_0000,13,6,0.0,0.0,0.21153846153846154,52
trial_0000,13,7,0.0,0.0,0.017241379310344827,58
trial_0000,13,8,0.0,0.0,0.16129032258064516,62
trial_0000,13,9,0.13636363636363635,-0.4242424242424242,0.4242424242424242,66
trial_0000,13,10,0.014084507042253521,-0.014084507042253521,0.014084507042253521,71
trial_0000,13,11,0.11764705882352941,0.10294117647058823,0.0,68
trial_0000,13,12,0.09259259259259259,0.05555555555555555,0.0,54
trial_0000,13,13,0.15151515151515152,0.09090909090909091,0.0,66
trial_0000,13,14,0.11666666666666667,-0.016666666666666663,0.016666666666666663,60
trial_0000,13,15,0.2962962962962963,0.2777777777777778,0.0,54
trial_0000,13,16,0.5070422535211268,0.4084507042253521,0.0,71
trial_0000,13,17,0.13333333333333333,0.0,0.15,60
trial_0000,14,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,14,1,0.0,-0.8,0.8,45
trial_0000,14,2,0.0,0.0,0.0196078431372549,51
trial_0000,14,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,14,4,0.0,0.0,0.46938775510204084,49
trial_0000,14,5,0.0,0.0,0.1320754716981132,53
trial_0000,14,6,0.0,0.0,0.21153846153846154,52
trial_0000,14,7,0.0,0.0,0.017241379310344827,58
trial_0000,14,8,0.0,0.0,0.16129032258064516,62
trial_0000,14,9,0.3333333333333333,-0.22727272727272724,0.22727272727272724,66
trial_0000,14,10,0.014084507042253521,-0.014084507042253521,0.014084507042253521,71
trial_0000,14,11,0.029411764705882353,0.014705882352941176,0.08823529411764705,68
trial_0000,14,12,0.16666666666666666,0.12962962962962962,0.0,54
trial_0000,14,13,0.07575757575757576,0.015151515151515152,0.07575757575757576,66
trial_0000,14,14,0.016666666666666666,-0.11666666666666667,0.11666666666666667,60
trial_0000,14,15,0.2037037037037037,0.18518518518518517,0.09259259259259259,54
trial_0000,14,16,0.6619718309859155,0.5633802816901409,0.0,71
trial_0000,14,17,0.1,-0.033333333333333326,0.18333333333333332,60
trial_0000,15,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,15,1,0.0,-0.8,0.8,45
trial_0000,15,2,0.0,0.0,0.0196078431372549,51
trial_0000,15,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,15,4,0.0,0.0,0.46938775510204084,49
trial_0000,15,5,0.0,0.0,0.1320754716981132,53
trial_0000,15,6,0.0,0.0,0.21153846153846154,52
trial_0000,15,7,0.0,0.0,0.017241379310344827,58
trial_0000,15,8,0.0,0.0,0.16129032258064516,62
trial_0000,15,9,0.19696969696969696,-0.3636363636363636,0.3636363636363636,66
trial_0000,15,10,0.028169014084507043,0.0,0.0,71
trial_0000,15,11,0.029411764705882353,0.014705882352941176,0.08823529411764705,68
trial_0000,15,12,0.09259259259259259,0.05555555555555555,0.07407407407407407,54
trial_0000,15,13,0.10606060606060606,0.045454545454545456,0.045454545454545456,66
trial_0000,15,14,0.05,-0.08333333333333333,0.08333333333333333,60
trial_0000,15,15,0.42592592592592593,0.40740740740740744,0.0,54
trial_0000,15,16,0.6619718309859155,0.5633802816901409,0.0,71
trial_0000,15,17,0.11666666666666667,-0.016666666666666663,0.16666666666666666,60
trial_0000,16,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,16,1,0.0,-0.8,0.8,45
trial_0000,16,2,0.0,0.0,0.0196078431372549,51
trial_0000,16,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,16,4,0.0,0.0,0.46938775510204084,49
trial_0000,16,5,0.0,0.0,0.1320754716981132,53
trial_0000,16,6,0.0,0.0,0.21153846153846154,52
trial_0000,16,7,0.0,0.0,0.017241379310344827,58
trial_0000,16,8,0.0,0.0,0.16129032258064516,62
trial_0000,16,9,0.42424242424242425,-0.1363636363636363,0.1363636363636363,66
trial_0000,16,10,0.014084507042253521,-0.014084507042253521,0.014084507042253521,71
trial_0000,16,11,0.029411764705882353,0.014705882352941176,0.08823529411764705,68
trial_0000,16,12,0.16666666666666666,0.12962962962962962,0.0,54
trial_0000,16,13,0.12121212121212122,0.06060606060606061,0.030303030303030304,66
trial_0000,16,14,0.05,-0.08333333333333333,0.08333333333333333,60
trial_0000,16,15,0.48148148148148145,0.4629629629629629,0.0,54
trial_0000,16,16,0.676056338028169,0.5774647887323944,0.0,71
trial_0000,16,17,0.1,-0.033333333333333326,0.18333333333333332,60
trial_0000,17,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,17,1,0.0,-0.8,0.8,45
trial_0000,17,2,0.0,0.0,0.0196078431372549,51
trial_0000,17,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,17,4,0.0,0.0,0.46938775510204084,49
trial_0000,17,5,0.0,0.0,0.1320754716981132,53
trial_0000,17,6,0.0,0.0,0.21153846153846154,52
trial_0000,17,7,0.0,0.0,0.017241379310344827,58
trial_0000,17,8,0.0,0.0,0.16129032258064516,62
trial_0000,17,9,0.22727272727272727,-0.33333333333333326,0.33333333333333326,66
trial_0000,17,10,0.028169014084507043,0.0,0.0,71
trial_0000,17,11,0.04411764705882353,0.029411764705882356,0.07352941176470587,68
trial_0000,17,12,0.07407407407407407,0.037037037037037035,0.09259259259259259,54
trial_0000,17,13,0.09090909090909091,0.030303030303030304,0.06060606060606061,66
trial_0000,17,14,0.016666666666666666,-0.11666666666666667,0.11666666666666667,60
trial_0000,17,15,0.5740740740740741,0.5555555555555556,0.0,54
trial_0000,17,16,0.647887323943662,0.5492957746478874,0.028169014084507005,71
trial_0000,17,17,0.1,-0.033333333333333326,0.18333333333333332,60
trial_0000,18,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,18,1,0.0,-0.8,0.8,45
trial_0000,18,2,0.0,0.0,0.0196078431372549,51
trial_0000,18,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,18,4,0.0,0.0,0.46938775510204084,49
trial_0000,18,5,0.0,0.0,0.1320754716981132,53
trial_0000,18,6,0.0,0.0,0.21153846153846154,52
trial_0000,18,7,0.0,0.0,0.017241379310344827,58
trial_0000,18,8,0.0,0.0,0.16129032258064516,62
trial_0000,18,9,0.48484848484848486,-0.07575757575757569,0.07575757575757569,66
trial_0000,18,10,0.04225352112676056,0.01408450704225352,0.0,71
trial_0000,18,11,0.04411764705882353,0.029411764705882356,0.07352941176470587,68
trial_0000,18,12,0.14814814814814814,0.1111111111111111,0.018518518518518517,54
trial_0000,18,13,0.07575757575757576,0.015151515151515152,0.07575757575757576,66
trial_0000,18,14,0.03333333333333333,-0.1,0.1,60
trial_0000,18,15,0.5370370370370371,0.5185185185185186,0.03703703703703698,54
trial_0000,18,16,0.676056338028169,0.5774647887323944,0.0,71
trial_0000,18,17,0.1,-0.033333333333333326,0.18333333333333332,60
trial_0000,19,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,19,1,0.0,-0.8,0.8,45
trial_0000,19,2,0.0,0.0,0.0196078431372549,51
trial_0000,19,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,19,4,0.0,0.0,0.46938775510204084,49
trial_0000,19,5,0.0,0.0,0.1320754716981132,53
trial_0000,19,6,0.0,0.0,0.21153846153846154,52
trial_0000,19,7,0.0,0.0,0.017241379310344827,58
trial_0000,19,8,0.0,0.0,0.16129032258064516,62
trial_0000,19,9,0.24242424242424243,-0.3181818181818181,0.3181818181818181,66
trial_0000,19,10,0.04225352112676056,0.01408450704225352,0.0,71
trial_0000,19,11,0.07352941176470588,0.058823529411764705,0.044117647058823525,68
trial_0000,19,12,0.12962962962962962,0.09259259259259259,0.037037037037037035,54
trial_0000,19,13,0.15151515151515152,0.09090909090909091,0.0,66
trial_0000,19,14,0.016666666666666666,-0.11666666666666667,0.11666666666666667,60
trial_0000,19,15,0.6296296296296297,0.6111111111111112,0.0,54
trial_0000,19,16,0.6901408450704225,0.5915492957746479,0.0,71
trial_0000,19,17,0.11666666666666667,-0.016666666666666663,0.16666666666666666,60
trial_0000,20,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,20,1,0.0,-0.8,0.8,45
trial_0000,20,2,0.0,0.0,0.0196078431372549,51
trial_0000,20,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,20,4,0.0,0.0,0.46938775510204084,49
trial_0000,20,5,0.0,0.0,0.1320754716981132,53
trial_0000,20,6,0.0,0.0,0.21153846153846154,52
trial_0000,20,7,0.0,0.0,0.017241379310344827,58
trial_0000,20,8,0.0,0.0,0.16129032258064516,62
trial_0000,20,9,0.5303030303030303,-0.030303030303030276,0.030303030303030276,66
trial_0000,20,10,0.04225352112676056,0.01408450704225352,0.0,71
trial_0000,20,11,0.07352941176470588,0.058823529411764705,0.044117647058823525,68
trial_0000,20,12,0.14814814814814814,0.1111111111111111,0.018518518518518517,54
trial_0000,20,13,0.07575757575757576,0.015151515151515152,0.07575757575757576,66
trial_0000,20,14,0.05,-0.08333333333333333,0.08333333333333333,60
trial_0000,20,15,0.5185185185185185,0.5,0.11111111111111116,54
trial_0000,20,16,0.6619718309859155,0.5633802816901409,0.028169014084507005,71
trial_0000,20,17,0.11666666666666667,-0.016666666666666663,0.16666666666666666,60
trial_0000,21,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,21,1,0.0,-0.8,0.8,45
trial_0000,21,2,0.0,0.0,0.0196078431372549,51
trial_0000,21,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,21,4,0.0,0.0,0.46938775510204084,49
trial_0000,21,5,0.0,0.0,0.1320754716981132,53
trial_0000,21,6,0.0,0.0,0.21153846153846154,52
trial_0000,21,7,0.0,0.0,0.017241379310344827,58
trial_0000,21,8,0.0,0.0,0.16129032258064516,62
trial_0000,21,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,21,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,21,11,0.029411764705882353,0.014705882352941176,0.08823529411764705,68
trial_0000,21,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,21,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,21,14,0.016666666666666666,-0.11666666666666667,0.11666666666666667,60
trial_0000,21,15,0.25925925925925924,0.24074074074074073,0.3703703703703704,54
trial_0000,21,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,21,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,21,18,0.5151515151515151,,,66
trial_0000,21,19,0.0,,,52
trial_0000,21,20,0.0,,,92
trial_0000,21,21,0.0,,,55
trial_0000,21,22,0.8421052631578947,,,57
trial_0000,21,23,0.1956521739130435,,,46
trial_0000,21,24,0.0,,,48
trial_0000,21,25,0.0,,,81
trial_0000,21,26,0.0,,,73
trial_0000,22,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,22,1,0.0,-0.8,0.8,45
trial_0000,22,2,0.0,0.0,0.0196078431372549,51
trial_0000,22,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,22,4,0.0,0.0,0.46938775510204084,49
trial_0000,22,5,0.0,0.0,0.1320754716981132,53
trial_0000,22,6,0.0,0.0,0.21153846153846154,52
trial_0000,22,7,0.0,0.0,0.017241379310344827,58
trial_0000,22,8,0.0,0.0,0.16129032258064516,62
trial_0000,22,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,22,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,22,11,0.0,-0.014705882352941176,0.11764705882352941,68
trial_0000,22,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,22,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,22,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0000,22,15,0.0,-0.018518518518518517,0.6296296296296297,54
trial_0000,22,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,22,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,22,18,0.45454545454545453,-0.06060606060606061,0.06060606060606061,66
trial_0000,22,19,0.40384615384615385,0.40384615384615385,0.0,52
trial_0000,22,20,0.13043478260869565,0.13043478260869565,0.0,92
trial_0000,22,21,0.0,0.0,0.0,55
trial_0000,22,22,0.05263157894736842,-0.7894736842105263,0.7894736842105263,57
trial_0000,22,23,0.21739130434782608,0.021739130434782594,0.0,46
trial_0000,22,24,0.20833333333333334,0.20833333333333334,0.0,48
trial_0000,22,25,0.30864197530864196,0.30864197530864196,0.0,81
trial_0000,22,26,0.136986301369863,0.136986301369863,0.0,73
trial_0000,23,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,23,1,0.0,-0.8,0.8,45
trial_0000,23,2,0.0,0.0,0.0196078431372549,51
trial_0000,23,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,23,4,0.0,0.0,0.46938775510204084,49
trial_0000,23,5,0.0,0.0,0.1320754716981132,53
trial_0000,23,6,0.0,0.0,0.21153846153846154,52
trial_0000,23,7,0.0,0.0,0.017241379310344827,58
trial_0000,23,8,0.0,0.0,0.16129032258064516,62
trial_0000,23,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,23,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,23,11,0.0,-0.014705882352941176,0.11764705882352941,68
trial_0000,23,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,23,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,23,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0000,23,15,0.0,-0.018518518518518517,0.6296296296296297,54
trial_0000,23,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,23,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,23,18,0.7878787878787878,0.2727272727272727,0.0,66
trial_0000,23,19,0.0,0.0,0.40384615384615385,52
trial_0000,23,20,0.10869565217391304,0.10869565217391304,0.021739130434782608,92
trial_0000,23,21,0.0,0.0,0.0,55
trial_0000,23,22,0.03508771929824561,-0.8070175438596491,0.8070175438596491,57
trial_0000,23,23,0.717391304347826,0.5217391304347826,0.0,46
trial_0000,23,24,0.020833333333333332,0.020833333333333332,0.1875,48
trial_0000,23,25,0.0,0.0,0.30864197530864196,81
trial_0000,23,26,0.3424657534246575,0.3424657534246575,0.0,73
trial_0000,24,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,24,1,0.0,-0.8,0.8,45
trial_0000,24,2,0.0,0.0,0.0196078431372549,51
trial_0000,24,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,24,4,0.0,0.0,0.46938775510204084,49
trial_0000,24,5,0.0,0.0,0.1320754716981132,53
trial_0000,24,6,0.0,0.0,0.21153846153846154,52
trial_0000,24,7,0.0,0.0,0.017241379310344827,58
trial_0000,24,8,0.0,0.0,0.16129032258064516,62
trial_0000,24,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,24,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,24,11,0.0,-0.014705882352941176,0.11764705882352941,68
trial_0000,24,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,24,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,24,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0000,24,15,0.0,-0.018518518518518517,0.6296296296296297,54
trial_0000,24,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,24,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,24,18,0.803030303030303,0.28787878787878785,0.0,66
trial_0000,24,19,0.09615384615384616,0.09615384615384616,0.3076923076923077,52
trial_0000,24,20,0.17391304347826086,0.17391304347826086,0.0,92
trial_0000,24,21,0.0,0.0,0.0,55
trial_0000,24,22,0.07017543859649122,-0.7719298245614035,0.7719298245614035,57
trial_0000,24,23,0.41304347826086957,0.21739130434782608,0.3043478260869565,46
trial_0000,24,24,0.125,0.125,0.08333333333333334,48
trial_0000,24,25,0.4691358024691358,0.4691358024691358,0.0,81
trial_0000,24,26,0.1780821917808219,0.1780821917808219,0.1643835616438356,73
trial_0000,25,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,25,1,0.0,-0.8,0.8,45
trial_0000,25,2,0.0,0.0,0.0196078431372549,51
trial_0000,25,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,25,4,0.0,0.0,0.46938775510204084,49
trial_0000,25,5,0.0,0.0,0.1320754716981132,53
trial_0000,25,6,0.0,0.0,0.21153846153846154,52
trial_0000,25,7,0.0,0.0,0.017241379310344827,58
trial_0000,25,8,0.0,0.0,0.16129032258064516,62
trial_0000,25,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,25,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,25,11,0.0,-0.014705882352941176,0.11764705882352941,68
trial_0000,25,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,25,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,25,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0000,25,15,0.0,-0.018518518518518517,0.6296296296296297,54
trial_0000,25,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,25,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,25,18,0.7575757575757576,0.24242424242424243,0.045454545454545414,66
trial_0000,25,19,0.1346153846153846,0.1346153846153846,0.2692307692307693,52
trial_0000,25,20,0.17391304347826086,0.17391304347826086,0.0,92
trial_0000,25,21,0.0,0.0,0.0,55
trial_0000,25,22,0.19298245614035087,-0.6491228070175439,0.6491228070175439,57
trial_0000,25,23,0.5,0.30434782608695654,0.21739130434782605,46
trial_0000,25,24,0.1875,0.1875,0.020833333333333343,48
trial_0000,25,25,0.345679012345679,0.345679012345679,0.12345679012345678,81
trial_0000,25,26,0.1780821917808219,0.1780821917808219,0.1643835616438356,73
trial_0000,26,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0000,26,1,0.0,-0.8,0.8,45
trial_0000,26,2,0.0,0.0,0.0196078431372549,51
trial_0000,26,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0000,26,4,0.0,0.0,0.46938775510204084,49
trial_0000,26,5,0.0,0.0,0.1320754716981132,53
trial_0000,26,6,0.0,0.0,0.21153846153846154,52
trial_0000,26,7,0.0,0.0,0.017241379310344827,58
trial_0000,26,8,0.0,0.0,0.16129032258064516,62
trial_0000,26,9,0.0,-0.5606060606060606,0.5606060606060606,66
trial_0000,26,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0000,26,11,0.0,-0.014705882352941176,0.11764705882352941,68
trial_0000,26,12,0.0,-0.037037037037037035,0.16666666666666666,54
trial_0000,26,13,0.0,-0.06060606060606061,0.15151515151515152,66
trial_0000,26,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0000,26,15,0.0,-0.018518518518518517,0.6296296296296297,54
trial_0000,26,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0000,26,17,0.0,-0.13333333333333333,0.2833333333333333,60
trial_0000,26,18,0.4696969696969697,-0.045454545454545414,0.33333333333333326,66
trial_0000,26,19,0.38461538461538464,0.38461538461538464,0.019230769230769218,52
trial_0000,26,20,0.21739130434782608,0.21739130434782608,0.0,92
trial_0000,26,21,0.0,0.0,0.0,55
trial_0000,26,22,0.24561403508771928,-0.5964912280701754,0.5964912280701754,57
trial_0000,26,23,0.5217391304347826,0.32608695652173914,0.19565217391304346,46
